id,station,date,prcp,tobs,name,latitude,longitude,elevation
1629,USC00513117,10/29/16,0.02,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1635,USC00513117,10/28/16,0.02,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1641,USC00513117,10/27/16,0.11,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1647,USC00513117,10/26/16,0.06,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1653,USC00513117,10/25/16,0.04,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1660,USC00513117,10/24/16,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1666,USC00513117,10/23/16,0.01,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1671,USC00513117,10/22/16,0.1,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1676,USC00513117,10/21/16,0.15,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1681,USC00513117,10/20/16,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1686,USC00513117,10/19/16,0.06,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1692,USC00513117,10/18/16,0.05,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1698,USC00513117,10/17/16,0.03,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1703,USC00513117,10/16/16,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1708,USC00513117,10/15/16,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1714,USC00513117,10/14/16,0,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1720,USC00513117,10/13/16,0,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1726,USC00513117,10/12/16,0.03,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1732,USC00513117,10/11/16,0.02,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1738,USC00513117,10/10/16,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1743,USC00513117,10/9/16,0,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1748,USC00513117,10/8/16,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1753,USC00513117,10/7/16,0,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1759,USC00513117,10/6/16,0.05,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1766,USC00513117,10/5/16,0,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1772,USC00513117,10/4/16,0,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1778,USC00513117,10/3/16,0.04,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1784,USC00513117,10/2/16,0.02,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1790,USC00513117,10/1/16,0.14,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1796,USC00513117,9/30/16,0.31,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1802,USC00513117,9/29/16,0.49,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1809,USC00513117,9/28/16,0.08,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1816,USC00513117,9/27/16,0.12,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1822,USC00513117,9/26/16,0.06,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1828,USC00513117,9/25/16,0.02,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1834,USC00513117,9/24/16,0,79,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1840,USC00513117,9/23/16,0.15,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1847,USC00513117,9/22/16,0.09,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1854,USC00513117,9/21/16,0.06,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1860,USC00513117,9/20/16,0.09,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1867,USC00513117,9/19/16,0.01,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1872,USC00513117,9/18/16,0,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1877,USC00513117,9/17/16,0.04,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1882,USC00513117,9/16/16,0.01,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1889,USC00513117,9/15/16,0.12,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1895,USC00513117,9/14/16,0.9,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1901,USC00513117,9/13/16,0.37,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1907,USC00513117,9/12/16,0.04,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1912,USC00513117,9/11/16,0.18,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1917,USC00513117,9/10/16,0.01,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1922,USC00513117,9/9/16,0.01,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1928,USC00513117,9/8/16,0.22,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1934,USC00513117,9/7/16,0.1,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1939,USC00513117,9/6/16,0.05,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1944,USC00513117,9/5/16,0.11,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1949,USC00513117,9/4/16,0.03,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1954,USC00513117,9/3/16,0.07,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1959,USC00513117,9/2/16,0.02,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1964,USC00513117,9/1/16,0,79,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1969,USC00513117,8/31/16,0.1,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1974,USC00513117,8/30/16,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1980,USC00513117,8/29/16,0.17,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1986,USC00513117,8/28/16,0.14,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1992,USC00513117,8/27/16,0.18,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1997,USC00513117,8/26/16,0.03,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
2003,USC00513117,8/25/16,0.08,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
2010,USC00513117,8/24/16,2.15,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
2016,USC00513117,8/23/16,0.15,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
1,USC00514830,8/23/17,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
8,USC00514830,8/21/17,0.02,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
11,USC00514830,8/20/17,0.01,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
13,USC00514830,8/19/17,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
16,USC00514830,8/18/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
18,USC00514830,8/17/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
22,USC00514830,8/16/17,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
27,USC00514830,8/15/17,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
32,USC00514830,8/14/17,0.01,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
43,USC00514830,8/11/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
46,USC00514830,8/10/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
50,USC00514830,8/9/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
53,USC00514830,8/8/17,0.1,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
57,USC00514830,8/7/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
61,USC00514830,8/6/17,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
67,USC00514830,8/4/17,0.04,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
71,USC00514830,8/3/17,0.01,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
75,USC00514830,8/2/17,0.05,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
79,USC00514830,8/1/17,0.12,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
93,USC00514830,7/29/17,0.02,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
99,USC00514830,7/28/17,0.14,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
106,USC00514830,7/27/17,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
112,USC00514830,7/26/17,0.02,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
118,USC00514830,7/25/17,0.12,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
125,USC00514830,7/24/17,1.19,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
130,USC00514830,7/23/17,0.07,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
135,USC00514830,7/22/17,0.12,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
141,USC00514830,7/21/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
148,USC00514830,7/20/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
154,USC00514830,7/19/17,0.09,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
161,USC00514830,7/18/17,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
168,USC00514830,7/17/17,0.16,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
174,USC00514830,7/16/17,0.12,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
180,USC00514830,7/15/17,0.01,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
186,USC00514830,7/14/17,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
192,USC00514830,7/13/17,0.3,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
198,USC00514830,7/12/17,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
204,USC00514830,7/11/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
210,USC00514830,7/10/17,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
216,USC00514830,7/9/17,0,82,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
222,USC00514830,7/8/17,0.06,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
259,USC00514830,6/30/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
315,USC00514830,6/20/17,0.17,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
320,USC00514830,6/19/17,0.19,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
326,USC00514830,6/18/17,0.18,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
332,USC00514830,6/17/17,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
338,USC00514830,6/16/17,0.02,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
344,USC00514830,6/15/17,0.3,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
350,USC00514830,6/14/17,0.21,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
356,USC00514830,6/13/17,0.1,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
362,USC00514830,6/12/17,0.35,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
368,USC00514830,6/11/17,0.14,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
374,USC00514830,6/10/17,0.53,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
379,USC00514830,6/9/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
384,USC00514830,6/8/17,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
390,USC00514830,6/7/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
396,USC00514830,6/6/17,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
402,USC00514830,6/5/17,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
408,USC00514830,6/4/17,0.05,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
414,USC00514830,6/3/17,0.16,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
419,USC00514830,6/2/17,0.15,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
424,USC00514830,6/1/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
430,USC00514830,5/31/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
435,USC00514830,5/30/17,0.04,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
440,USC00514830,5/29/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
445,USC00514830,5/28/17,0.02,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
451,USC00514830,5/27/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
456,USC00514830,5/26/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
462,USC00514830,5/25/17,0.07,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
468,USC00514830,5/24/17,0.1,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
474,USC00514830,5/23/17,0.11,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
490,USC00514830,5/20/17,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
494,USC00514830,5/19/17,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
498,USC00514830,5/18/17,0.16,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
504,USC00514830,5/17/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
510,USC00514830,5/16/17,0.05,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
541,USC00514830,5/10/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
546,USC00514830,5/9/17,0.52,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
552,USC00514830,5/8/17,0.95,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
563,USC00514830,5/6/17,0.06,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
569,USC00514830,5/5/17,0.28,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
575,USC00514830,5/4/17,0.08,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
580,USC00514830,5/3/17,0.01,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
585,USC00514830,5/2/17,0.01,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
591,USC00514830,5/1/17,0.03,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
597,USC00514830,4/30/17,1.17,63,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
603,USC00514830,4/29/17,0.95,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
609,USC00514830,4/28/17,0.09,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
615,USC00514830,4/27/17,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
621,USC00514830,4/26/17,0.14,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
627,USC00514830,4/25/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
641,USC00514830,4/22/17,0.7,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
646,USC00514830,4/21/17,1.05,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
652,USC00514830,4/20/17,0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
658,USC00514830,4/19/17,0,83,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
664,USC00514830,4/18/17,0.12,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
686,USC00514830,4/14/17,0.29,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
692,USC00514830,4/13/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
698,USC00514830,4/12/17,0.29,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
704,USC00514830,4/11/17,0.16,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
710,USC00514830,4/10/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
723,USC00514830,4/7/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
729,USC00514830,4/6/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
736,USC00514830,4/5/17,0.07,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
743,USC00514830,4/4/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
750,USC00514830,4/3/17,0.09,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
756,USC00514830,4/2/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
762,USC00514830,4/1/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
768,USC00514830,3/31/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
774,USC00514830,3/30/17,0.03,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
779,USC00514830,3/29/17,0.03,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
785,USC00514830,3/28/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
806,USC00514830,3/24/17,0.15,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
812,USC00514830,3/23/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
818,USC00514830,3/22/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
824,USC00514830,3/21/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
840,USC00514830,3/18/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
845,USC00514830,3/17/17,0.06,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
861,USC00514830,3/14/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
868,USC00514830,3/13/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
882,USC00514830,3/10/17,0.13,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
889,USC00514830,3/9/17,0.5,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
895,USC00514830,3/8/17,0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
900,USC00514830,3/7/17,0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
930,USC00514830,3/1/17,1.12,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
937,USC00514830,2/28/17,0.04,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
943,USC00514830,2/27/17,0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
957,USC00514830,2/24/17,0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
964,USC00514830,2/23/17,0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
971,USC00514830,2/22/17,0.11,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
978,USC00514830,2/21/17,0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
995,USC00514830,2/17/17,0.06,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1001,USC00514830,2/16/17,0.62,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1007,USC00514830,2/15/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1012,USC00514830,2/14/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1018,USC00514830,2/13/17,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1024,USC00514830,2/12/17,1.91,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1030,USC00514830,2/11/17,2.39,69,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1036,USC00514830,2/10/17,0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1043,USC00514830,2/9/17,0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1050,USC00514830,2/8/17,0,67,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1057,USC00514830,2/7/17,0.9,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1064,USC00514830,2/6/17,0.04,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1079,USC00514830,2/3/17,0,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1085,USC00514830,2/2/17,0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1092,USC00514830,2/1/17,0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1099,USC00514830,1/31/17,0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1116,USC00514830,1/28/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1121,USC00514830,1/27/17,0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1128,USC00514830,1/26/17,0.01,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1155,USC00514830,1/21/17,0.02,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1161,USC00514830,1/20/17,0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1167,USC00514830,1/19/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1173,USC00514830,1/18/17,0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1179,USC00514830,1/17/17,0,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1194,USC00514830,1/14/17,0,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1207,USC00514830,1/11/17,0,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1212,USC00514830,1/10/17,0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1218,USC00514830,1/9/17,0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1224,USC00514830,1/8/17,0.03,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1230,USC00514830,1/7/17,0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1236,USC00514830,1/6/17,0.59,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1242,USC00514830,1/5/17,0,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1248,USC00514830,1/4/17,0,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1254,USC00514830,1/3/17,0,70,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1259,USC00514830,1/2/17,0.01,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1264,USC00514830,1/1/17,0,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1269,USC00514830,12/31/16,0.36,72,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1274,USC00514830,12/30/16,0.29,71,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1280,USC00514830,12/29/16,0.56,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1286,USC00514830,12/28/16,0.01,73,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1292,USC00514830,12/27/16,0.02,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
1308,USC00514830,12/24/16,0.13,74,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
